Date,Open,High,Low,Close,Adj Close,Volume
2016-11-03,59.980000,60.470001,59.220001,59.549999,57.131683,2487500
2016-11-04,55.189999,61.750000,55.009998,60.599998,58.139042,3712600
2016-11-07,61.540001,61.549999,60.299999,61.119999,58.637932,2983400
2016-11-08,61.049999,61.279999,59.529999,61.000000,58.522804,1221300
2016-11-09,62.919998,62.919998,59.950001,61.189999,58.705082,2048800
2016-11-10,61.950001,62.169998,60.849998,61.080002,58.599560,1973600
2016-11-11,60.889999,61.189999,60.099998,60.220001,57.774487,1407000
2016-11-14,60.310001,60.410000,58.450001,58.680000,56.297020,2372000
2016-11-15,58.889999,60.110001,58.500000,59.970001,57.534634,1411500
2016-11-16,59.970001,60.680000,59.189999,60.570000,58.110260,1199500
2016-11-17,60.360001,61.200001,60.360001,60.950001,58.474838,1367000
2016-11-18,60.740002,60.950001,60.040001,60.160000,57.716911,1294600
2016-11-21,60.139999,60.639999,59.590000,59.880001,57.448296,1390200
2016-11-22,58.570000,59.970001,58.570000,59.849998,57.419506,2663700
2016-11-23,59.860001,60.549999,59.060001,60.509998,58.052689,1346600
2016-11-25,59.049999,60.880001,59.049999,60.750000,58.282959,434600
2016-11-28,60.660000,60.790001,60.049999,60.439999,57.985546,1856400
2016-11-29,60.590000,60.950001,60.430000,60.470001,58.014328,1021900
2016-11-30,60.150002,60.349998,58.139999,58.180000,55.817318,2348500
2016-12-01,58.400002,59.020000,57.240002,57.459999,55.126560,2290800
2016-12-02,57.240002,58.209999,56.709999,56.910000,54.598904,2257300
2016-12-05,57.709999,58.220001,57.240002,57.270000,54.944283,2162100
2016-12-06,57.090000,57.939999,57.029999,57.919998,55.567879,1364100
2016-12-07,57.840000,58.189999,57.320000,58.080002,55.721390,1544100
2016-12-08,58.070000,58.840000,57.599998,58.799999,56.412144,1488100
2016-12-09,58.939999,59.099998,58.250000,59.020000,56.623207,1336700
2016-12-12,58.869999,59.630001,58.869999,59.250000,56.843880,1062400
2016-12-13,59.540001,60.029999,59.070000,59.820000,57.390728,865300
2016-12-14,59.849998,60.240002,59.270000,59.669998,57.246811,1205500
2016-12-15,59.810001,60.639999,59.380001,60.400002,57.947166,1398000
2016-12-16,60.599998,60.619999,59.950001,60.080002,57.640160,1884700
2016-12-19,60.240002,60.400002,59.599998,59.680000,57.256413,779300
2016-12-20,59.889999,60.270000,59.439999,59.939999,57.505856,1224100
2016-12-21,59.680000,60.119999,59.560001,59.779999,57.352345,880700
2016-12-22,59.630001,59.660000,58.549999,59.130001,56.728745,922400
2016-12-23,59.060001,60.240002,58.950001,59.240002,56.834274,434600
2016-12-27,59.450001,59.810001,58.970001,59.070000,56.671177,635100
2016-12-28,58.880001,59.310001,58.090000,58.150002,55.862312,1034800
2016-12-29,58.250000,58.570000,58.060001,58.250000,55.958370,734000
2016-12-30,58.290001,58.360001,57.540001,57.730000,55.458828,949200
2017-01-03,58.020000,58.730000,57.400002,58.619999,56.313812,1778000
2017-01-04,58.650002,59.360001,58.650002,59.099998,56.774937,978300
2017-01-05,59.000000,59.240002,58.189999,58.330002,56.035225,1114500
2017-01-06,58.340000,58.549999,57.799999,58.290001,55.996796,1169600
2017-01-09,58.220001,58.669998,58.080002,58.470001,56.169720,950600
2017-01-10,58.369999,58.660000,57.900002,58.169998,55.881523,1596000
2017-01-11,58.150002,58.590000,56.700001,57.650002,55.381981,1723700
2017-01-12,57.549999,57.740002,56.680000,57.000000,54.757545,1951000
2017-01-13,57.000000,57.919998,56.470001,57.820000,55.545288,1669900
2017-01-17,57.570000,58.540001,57.270000,58.169998,55.881523,1765400
2017-01-18,58.180000,58.180000,56.459999,56.549999,54.325249,2613000
2017-01-19,56.450001,56.730000,55.450001,55.669998,53.479870,2175900
2017-01-20,55.849998,56.029999,55.000000,56.009998,53.806492,5266300
2017-01-23,55.930000,56.480000,55.180000,55.590000,53.403023,2375100
2017-01-24,55.689999,56.709999,55.259998,56.209999,53.998619,1868300
2017-01-25,56.439999,57.040001,56.250000,56.910000,54.671097,1754200
2017-01-26,56.790001,56.919998,56.380001,56.599998,54.373280,1458100
2017-01-27,56.689999,56.779999,55.790001,56.570000,54.344452,2139500
2017-01-30,56.480000,56.770000,55.840000,56.340000,54.123516,1458600
2017-01-31,56.240002,56.720001,55.970001,56.700001,54.469349,2243600
2017-02-01,56.700001,57.209999,56.259998,56.900002,54.661484,1603000
2017-02-02,56.590000,56.869999,56.209999,56.520000,54.296440,1665100
2017-02-03,56.889999,57.270000,56.279999,57.139999,54.892040,1168800
2017-02-06,56.900002,57.259998,56.669998,57.259998,55.007317,1855700
2017-02-07,57.470001,57.590000,56.939999,57.430000,55.170635,1520600
2017-02-08,57.139999,57.349998,56.630001,57.320000,55.064957,1313900
2017-02-09,57.369999,58.720001,57.320000,58.610001,56.304207,2242600
2017-02-10,58.590000,58.750000,58.259998,58.389999,56.092869,1194200
2017-02-13,58.369999,59.020000,57.939999,58.840000,56.525166,1344200
2017-02-14,59.470001,59.900002,59.389999,59.740002,57.389755,2234700
2017-02-15,59.549999,60.590000,59.349998,60.380001,58.004581,1477400
2017-02-16,60.279999,60.759998,60.000000,60.740002,58.350418,2327200
2017-02-17,60.630001,63.439999,60.630001,62.680000,60.214092,4224600
2017-02-21,62.000000,63.090000,62.000000,62.500000,60.041176,2491700
2017-02-22,62.529999,62.750000,62.029999,62.340000,59.887470,1457500
2017-02-23,62.400002,62.669998,62.119999,62.450001,59.993145,1143100
2017-02-24,62.520000,62.830002,61.889999,62.790001,60.319767,1045100
2017-02-27,62.720001,62.970001,62.099998,62.189999,59.743362,1611100
2017-02-28,62.189999,63.900002,61.950001,63.520000,61.021046,2533400
2017-03-01,63.779999,64.800003,63.680000,64.500000,61.962490,1998800
2017-03-02,64.349998,64.349998,63.480000,63.650002,61.145927,972900
2017-03-03,63.450001,63.619999,62.849998,63.360001,60.867340,1234200
2017-03-06,63.070000,63.130001,62.500000,62.750000,60.281342,1094300
2017-03-07,62.560001,62.770000,62.160000,62.549999,60.089211,1050100
2017-03-08,62.500000,63.000000,62.299999,62.689999,60.223690,1314600
2017-03-09,62.660000,62.849998,62.430000,62.820000,60.348576,1515100
2017-03-10,63.310001,63.709999,62.900002,63.400002,60.905769,1478900
2017-03-13,63.380001,64.000000,62.910000,63.939999,61.424511,1768900
2017-03-14,63.779999,63.840000,63.240002,63.660000,61.155540,951700
2017-03-15,63.930000,64.250000,63.439999,63.520000,61.021046,2047600
2017-03-16,63.419998,63.549999,62.720001,63.099998,60.617561,1899300
2017-03-17,63.349998,63.840000,63.110001,63.259998,60.771275,1807500
2017-03-20,63.200001,63.320000,62.060001,62.750000,60.281342,1532400
2017-03-21,62.980000,63.070000,62.250000,62.400002,59.945110,1512600
2017-03-22,62.599998,62.910000,62.119999,62.650002,60.185268,774500
2017-03-23,62.529999,62.779999,62.209999,62.320000,59.868248,1122800
2017-03-24,62.459999,62.919998,62.119999,62.439999,59.983536,907600
2017-03-27,62.230000,62.720001,61.849998,62.560001,60.098812,953500
2017-03-28,62.290001,63.160000,62.290001,62.939999,60.463860,930200
2017-03-29,62.660000,63.599998,62.450001,62.939999,60.548519,1103100
2017-03-30,62.660000,62.939999,62.369999,62.650002,60.269535,621000
2017-03-31,62.259998,62.700001,62.180000,62.439999,60.067516,1061400
2017-04-03,62.470001,62.849998,62.169998,62.639999,60.259911,1303400
2017-04-04,62.540001,62.639999,61.529999,61.779999,59.432598,1361400
2017-04-05,62.060001,62.990002,61.840000,61.990002,59.634613,1492300
2017-04-06,62.049999,63.150002,61.880001,63.040001,60.644714,1727200
2017-04-07,63.090000,63.299999,62.369999,62.459999,60.086758,1319100
2017-04-10,62.380001,62.959999,62.180000,62.650002,60.269535,725100
2017-04-11,62.459999,62.990002,62.310001,62.680000,60.298397,1112700
2017-04-12,62.450001,62.560001,61.910000,61.990002,59.634613,936700
2017-04-13,62.099998,62.139999,61.660000,61.799999,59.451832,917000
2017-04-17,62.070000,62.480000,61.939999,62.410000,60.038654,579500
2017-04-18,62.110001,62.439999,61.919998,62.130001,59.769291,948100
2017-04-19,62.549999,62.950001,61.810001,62.349998,59.980934,1193400
2017-04-20,62.630001,63.040001,61.759998,62.680000,60.298397,1307500
2017-04-21,62.700001,63.020000,62.099998,62.529999,60.154102,1381800
2017-04-24,63.430000,63.599998,63.029999,63.330002,60.923706,1140300
2017-04-25,63.330002,63.849998,62.959999,62.980000,60.586998,1097000
2017-04-26,63.110001,63.470001,63.110001,63.299999,60.894844,883800
2017-04-27,63.279999,63.840000,62.959999,63.470001,61.058372,739400
2017-04-28,63.220001,63.599998,63.000000,63.240002,60.837120,1118300
2017-05-01,63.450001,63.529999,62.939999,63.020000,60.625481,753400
2017-05-02,63.240002,63.340000,62.930000,63.250000,60.846737,923900
2017-05-03,63.240002,64.839996,63.099998,63.810001,61.385468,1614100
2017-05-04,64.019997,65.500000,63.770000,65.320000,62.838085,1708900
2017-05-05,65.199997,65.599998,64.849998,65.589996,63.097820,978000
2017-05-08,65.190002,65.680000,64.610001,65.430000,62.943920,2227400
2017-05-09,64.410004,65.389999,62.919998,63.250000,60.846737,2630600
2017-05-10,63.180000,63.310001,62.299999,62.520000,60.144478,1567100
2017-05-11,62.320000,62.779999,62.099998,62.700001,60.317638,1214100
2017-05-12,62.700001,62.700001,61.599998,61.650002,59.307537,1476300
2017-05-15,61.549999,62.180000,61.480000,62.049999,59.692333,1489900
2017-05-16,62.189999,62.320000,61.610001,62.160000,59.798157,927100
2017-05-17,61.959999,61.959999,61.310001,61.349998,59.018932,1190900
2017-05-18,61.610001,62.049999,61.150002,61.660000,59.317162,996800
2017-05-19,61.520000,62.040001,61.130001,61.619999,59.278671,1454800
2017-05-22,61.540001,62.759998,61.520000,62.590000,60.211819,1349900
2017-05-23,61.450001,63.410000,61.020000,63.150002,60.750542,2106800
2017-05-24,63.419998,63.630001,62.540001,62.730000,60.346493,975800
2017-05-25,62.869999,63.250000,62.480000,63.070000,60.673580,765300
2017-05-26,62.990002,63.139999,62.590000,62.720001,60.336876,679400
2017-05-30,62.570000,62.799999,62.310001,62.619999,60.240677,1696100
2017-05-31,62.919998,63.689999,62.400002,63.520000,61.106480,1412400
2017-06-01,63.740002,64.070000,62.980000,64.059998,61.625957,1187500
2017-06-02,64.250000,64.540001,64.010002,64.449997,62.001137,859500
2017-06-05,64.760002,64.830002,63.790001,63.900002,61.472042,640100
2017-06-06,63.869999,64.150002,63.459999,63.549999,61.135326,531100
2017-06-07,63.279999,64.000000,63.139999,63.599998,61.183441,729800
2017-06-08,63.430000,63.619999,62.830002,63.450001,61.039143,1023400
2017-06-09,63.360001,63.650002,62.919998,63.340000,60.933319,1130600
2017-06-12,63.290001,63.889999,62.349998,62.750000,60.365730,2397200
2017-06-13,62.700001,63.299999,62.490002,63.279999,60.875599,833700
2017-06-14,63.450001,63.889999,63.279999,63.730000,61.308495,899700
2017-06-15,63.459999,63.619999,63.049999,63.310001,60.904465,1031400
2017-06-16,63.110001,63.730000,62.660000,63.700001,61.279648,1700500
2017-06-19,64.010002,64.260002,63.820000,63.980000,61.549000,676900
2017-06-20,63.889999,64.050003,63.180000,63.349998,60.942936,944300
2017-06-21,63.380001,63.810001,63.290001,63.770000,61.346977,958100
2017-06-22,63.720001,64.080002,63.680000,63.830002,61.404705,825200
2017-06-23,63.910000,64.000000,63.500000,63.840000,61.414318,1389700
2017-06-26,63.980000,64.160004,63.180000,64.070000,61.635586,850500
2017-06-27,63.919998,65.000000,63.709999,64.430000,61.981903,1800900
2017-06-28,64.519997,65.500000,63.990002,65.250000,62.856598,1182800
2017-06-29,65.169998,65.440002,64.110001,64.529999,62.163002,1167800
2017-06-30,64.900002,65.050003,64.449997,64.839996,62.461639,762900
2017-07-03,65.139999,65.440002,64.510002,64.629997,62.259342,475400
2017-07-05,64.739998,65.269997,64.300003,65.080002,62.692829,1053800
2017-07-06,64.769997,65.070000,64.000000,64.290001,61.931812,1948600
2017-07-07,64.449997,64.879997,64.199997,64.599998,62.230442,1077000
2017-07-10,64.629997,64.720001,64.080002,64.239998,61.883644,1168400
2017-07-11,64.379997,64.980003,63.730000,64.099998,61.748783,1190200
2017-07-12,64.599998,65.110001,64.339996,64.400002,62.037769,1038500
2017-07-13,64.550003,65.099998,64.110001,64.889999,62.509800,773500
2017-07-14,65.000000,65.239998,64.900002,65.110001,62.721741,917700
2017-07-17,64.900002,65.400002,64.709999,65.059998,62.673553,774500
2017-07-18,65.050003,65.190002,64.529999,65.000000,62.615772,906600
2017-07-19,65.070000,65.099998,64.500000,64.610001,62.240070,1744500
2017-07-20,64.489998,64.540001,62.990002,63.029999,60.718021,2671800
2017-07-21,63.040001,63.430000,62.570000,62.919998,60.612064,2812900
2017-07-24,62.970001,63.029999,62.360001,62.689999,60.390503,2747300
2017-07-25,62.980000,63.099998,62.459999,63.049999,60.737286,1119300
2017-07-26,63.070000,63.290001,62.759998,63.169998,60.852890,997300
2017-07-27,63.060001,63.230000,62.639999,62.910000,60.602436,1208900
2017-07-28,63.009998,63.150002,62.250000,62.650002,60.351963,1033100
2017-07-31,62.799999,62.799999,61.869999,62.029999,59.754715,1251200
2017-08-01,62.110001,62.110001,60.700001,61.520000,59.263412,2333300
2017-08-02,61.369999,61.470001,60.619999,61.160000,58.916607,1014900
2017-08-03,61.020000,61.410000,60.689999,61.349998,59.099644,655000
2017-08-04,61.380001,61.750000,60.820000,61.590000,59.330845,1448400
2017-08-07,61.639999,62.389999,61.459999,62.340000,60.053337,1587800
2017-08-08,62.000000,62.320000,61.130001,61.410000,59.157452,2044300
2017-08-09,58.770000,58.900002,55.849998,56.230000,54.167458,6053900
2017-08-10,55.869999,56.169998,55.240002,55.500000,53.464233,3521200
2017-08-11,55.580002,55.580002,54.500000,55.330002,53.300465,3566600
2017-08-14,55.770000,56.150002,54.040001,54.290001,52.298618,2875300
2017-08-15,54.139999,54.139999,53.209999,53.759998,51.788052,2870000
2017-08-16,54.000000,54.110001,52.730000,53.480000,51.518326,2168300
2017-08-17,53.450001,53.849998,53.150002,53.169998,51.219685,1659700
2017-08-18,53.139999,53.560001,52.820000,52.849998,50.911442,1573700
2017-08-21,52.709999,53.070000,52.540001,52.790001,50.853638,1335100
2017-08-22,52.689999,53.880001,52.560001,53.689999,51.720619,1649800
2017-08-23,53.369999,53.419998,52.930000,53.220001,51.267864,1197700
2017-08-24,53.000000,54.810001,53.000000,54.619999,52.616516,3173600
2017-08-25,54.700001,55.040001,54.330002,54.799999,52.789913,1864500
2017-08-28,54.910000,55.290001,54.709999,55.160000,53.136707,1751300
2017-08-29,54.939999,55.939999,54.849998,55.700001,53.656898,2251200
2017-08-30,55.509998,55.820000,55.360001,55.669998,53.627998,1879800
2017-08-31,55.660000,56.639999,55.580002,56.570000,54.494980,1517900
2017-09-01,56.669998,56.820000,56.240002,56.660000,54.581692,1675400
2017-09-05,56.650002,56.730000,55.889999,56.490002,54.417923,1228800
2017-09-06,56.580002,57.410000,56.480000,56.939999,54.851406,1428500
2017-09-07,56.930000,58.180000,56.680000,57.830002,55.708763,2594300
2017-09-08,57.919998,58.810001,57.919998,58.439999,56.296387,3016800
2017-09-11,58.770000,59.419998,58.430000,59.240002,57.067047,2005200
2017-09-12,59.230000,59.599998,59.009998,59.439999,57.259712,1459900
2017-09-13,59.270000,59.860001,58.980000,59.139999,56.970715,2117700
2017-09-14,59.139999,59.139999,57.490002,58.119999,55.988132,2080200
2017-09-15,58.840000,59.570000,58.509998,59.340000,57.163380,2670700
2017-09-18,59.220001,59.380001,58.310001,58.709999,56.556492,1995400
2017-09-19,58.709999,58.759998,57.750000,57.849998,55.728035,1570100
2017-09-20,58.349998,58.830002,58.080002,58.650002,56.498692,1107000
2017-09-21,58.480000,58.770000,57.610001,57.810001,55.689503,1104900
2017-09-22,57.750000,58.599998,57.650002,58.529999,56.383099,970300
2017-09-25,58.279999,59.220001,58.110001,59.160000,56.989983,1222200
2017-09-26,59.150002,59.880001,59.020000,59.549999,57.365673,1382600
2017-09-27,59.680000,59.860001,58.910000,59.770000,57.577610,1216400
2017-09-28,59.790001,60.630001,59.090000,59.230000,57.141541,996200
2017-09-29,59.040001,59.880001,58.720001,59.810001,57.701092,1103500
2017-10-02,58.000000,58.310001,54.910000,56.330002,54.343800,6473000
2017-10-03,56.500000,56.889999,55.369999,55.650002,53.687778,3423500
2017-10-04,55.500000,57.299999,55.060001,57.209999,55.192764,4749300
2017-10-05,57.220001,59.549999,57.000000,58.980000,56.900360,3242400
2017-10-06,58.930000,59.139999,58.220001,58.509998,56.446934,3205200
2017-10-09,58.400002,58.459999,58.020000,58.090000,56.041729,1026800
2017-10-10,58.160000,58.240002,56.889999,57.570000,55.540077,2287000
2017-10-11,57.450001,57.560001,56.990002,57.320000,55.298882,1403600
2017-10-12,57.400002,58.490002,57.090000,58.410000,56.350460,1887900
2017-10-13,58.389999,58.689999,57.790001,58.220001,56.167152,1408300
2017-10-16,58.259998,59.220001,58.250000,59.189999,57.102955,1981300
2017-10-17,59.200001,59.580002,58.889999,59.500000,57.402027,1706900
2017-10-18,59.200001,59.570000,59.110001,59.500000,57.402027,2441700
2017-10-19,59.599998,60.700001,59.389999,60.669998,58.530773,1846700
2017-10-20,60.869999,62.230000,60.290001,61.840000,59.659512,2218800
2017-10-23,62.049999,62.180000,61.400002,61.820000,59.640213,2306500
2017-10-24,61.750000,61.770000,60.980000,61.090000,58.935959,2854700
2017-10-25,60.910000,61.279999,60.660000,61.000000,58.849133,1688000
2017-10-26,61.330002,61.830002,61.020000,61.369999,59.206081,1206700
2017-10-27,60.939999,61.599998,60.730000,61.349998,59.186787,1565900
2017-10-30,61.169998,61.360001,60.669998,61.279999,59.119255,1309600
2017-10-31,61.290001,61.630001,60.799999,61.070000,58.916656,1848400
2017-11-01,61.369999,61.740002,61.060001,61.160000,59.003487,1820200
2017-11-02,61.259998,61.610001,60.790001,61.160000,59.003487,2371100
2017-11-03,62.160000,66.000000,61.939999,64.800003,62.515144,4671000
2017-11-06,65.720001,67.949997,63.090000,63.869999,61.617939,2836200
2017-11-07,63.779999,64.410004,63.430000,64.379997,62.109951,2314800
2017-11-08,64.440002,64.550003,63.980000,64.510002,62.235367,1716700
2017-11-09,63.990002,65.660004,63.980000,65.559998,63.248341,1870000
2017-11-10,65.209999,65.599998,64.650002,65.580002,63.267647,1936000
2017-11-13,65.260002,66.209999,65.250000,65.800003,63.479889,2055700
2017-11-14,65.339996,65.900002,64.959999,65.389999,63.084339,2290200
2017-11-15,65.779999,66.989998,65.559998,66.599998,64.251671,2559000
2017-11-16,66.879997,67.260002,66.580002,67.180000,64.811226,1408200
2017-11-17,67.059998,67.669998,66.970001,67.550003,65.168198,1391800
2017-11-20,67.360001,67.550003,65.919998,66.430000,64.087677,1996300
2017-11-21,66.099998,67.110001,65.750000,67.010002,64.647224,1828000
2017-11-22,66.839996,67.779999,66.620003,67.589996,65.206779,1199100
2017-11-24,67.220001,67.580002,67.199997,67.510002,65.129593,589600
2017-11-27,67.470001,68.209999,66.730003,68.000000,65.602318,1119400
2017-11-28,68.550003,68.980003,68.290001,68.580002,66.161865,1941800
2017-11-29,68.419998,68.510002,67.669998,68.360001,65.949623,1864800
2017-11-30,67.349998,67.959999,66.300003,67.010002,64.647224,2630300
2017-12-01,67.000000,67.339996,65.430000,66.080002,63.750011,1922500
2017-12-04,66.480003,66.779999,65.720001,65.750000,63.431660,1644500
2017-12-05,65.790001,66.260002,65.470001,65.610001,63.296574,1509500
2017-12-06,64.970001,65.820000,64.970001,65.500000,63.190456,1214400
2017-12-07,65.110001,65.559998,64.930000,64.989998,62.698448,2152000
2017-12-08,65.910004,66.000000,64.839996,64.900002,62.611626,1957700
2017-12-11,64.830002,65.110001,64.650002,65.019997,62.727390,1655800
2017-12-12,65.099998,65.410004,64.860001,64.989998,62.698448,1066600
2017-12-13,66.150002,67.059998,65.930000,66.059998,63.730705,1624600
2017-12-14,66.019997,66.410004,65.519997,65.650002,63.335182,937200
2017-12-15,66.129997,66.800003,65.620003,66.480003,64.135918,1751900
2017-12-18,67.349998,67.349998,66.449997,66.650002,64.299919,1352500
2017-12-19,66.639999,67.080002,66.349998,66.599998,64.251671,1014900
2017-12-20,66.459999,66.660004,66.059998,66.150002,63.817532,1030600
2017-12-21,66.190002,66.360001,65.260002,65.500000,63.190456,869000
2017-12-22,65.349998,65.879997,65.070000,65.820000,63.499187,599600
2017-12-26,65.980003,67.019997,65.820000,66.260002,63.923660,856500
2017-12-27,66.360001,66.720001,65.919998,66.029999,63.701771,917600
2017-12-28,66.160004,66.599998,65.620003,66.430000,64.173187,711500
2017-12-29,66.300003,66.720001,65.769997,65.830002,63.593575,916900
2018-01-02,66.000000,67.230003,66.000000,67.139999,64.859085,1622300
2018-01-03,67.000000,67.269997,66.480003,66.910004,64.636902,1533300
2018-01-04,67.050003,67.099998,66.629997,66.900002,64.627228,1052400
2018-01-05,67.129997,67.940002,66.800003,67.839996,65.535294,1329000
2018-01-08,67.870003,68.470001,67.430000,68.300003,65.979675,1188500
2018-01-09,68.400002,68.400002,65.400002,65.449997,63.226482,2678500
2018-01-10,65.470001,65.669998,62.570000,62.759998,60.627869,4330500
2018-01-11,62.799999,64.320000,62.200001,64.250000,62.067253,6594900
2018-01-12,64.540001,65.900002,64.089996,65.790001,63.554932,1667100
2018-01-16,65.870003,65.900002,65.010002,65.650002,63.419701,1236100
2018-01-17,64.449997,64.449997,61.509998,62.650002,60.521610,5304600
2018-01-18,62.560001,63.020000,61.970001,62.310001,60.193165,2223400
2018-01-19,62.520000,62.959999,61.779999,61.950001,59.845387,2258300
2018-01-22,62.040001,62.250000,60.619999,60.799999,58.734455,2822000
2018-01-23,60.000000,61.299999,59.599998,61.169998,59.091888,6530100
2018-01-24,61.680000,62.500000,61.259998,61.830002,59.729469,5513200
2018-01-25,61.650002,63.029999,61.590000,62.810001,60.676174,2563100
2018-01-26,62.759998,62.919998,62.130001,62.840000,60.705151,1802600
2018-01-29,62.700001,62.930000,61.919998,61.980000,59.874374,2042200
2018-01-30,61.860001,62.270000,61.119999,61.400002,59.314075,1518500
2018-01-31,61.500000,61.500000,60.330002,60.810001,58.744122,1918000
2018-02-01,60.549999,60.939999,60.290001,60.730000,58.666843,1383700
2018-02-02,60.459999,60.590000,60.040001,60.060001,58.019608,1374000
2018-02-05,60.060001,60.540001,58.529999,58.540001,56.551243,2008100
2018-02-06,57.090000,58.709999,57.020000,58.459999,56.473953,2072000
2018-02-07,58.090000,59.150002,54.279999,58.299999,56.319386,2284100
2018-02-08,58.299999,58.490002,56.849998,56.849998,54.918655,2747400
2018-02-09,57.119999,57.889999,56.450001,57.180000,55.237438,3480700
2018-02-12,57.590000,57.939999,56.910000,57.380001,55.430645,1577800
2018-02-13,56.790001,57.270000,56.200001,56.990002,55.053902,1564900
2018-02-14,56.470001,57.349998,56.470001,57.180000,55.237438,1836900
2018-02-15,57.689999,57.889999,56.900002,57.700001,55.739777,1855300
2018-02-16,57.910000,59.040001,57.910000,58.430000,56.444973,1939200
2018-02-20,58.419998,59.169998,57.980000,58.150002,56.174488,2883400
2018-02-21,58.060001,58.970001,57.930000,58.060001,56.087543,2298900
2018-02-22,58.130001,58.470001,57.060001,57.110001,55.169815,1694600
2018-02-23,57.900002,57.900002,56.369999,57.669998,55.710793,2120400
2018-02-26,57.770000,57.799999,56.580002,57.049999,55.111858,4406100
2018-02-27,57.259998,58.070000,57.209999,57.330002,55.382347,2652900
2018-02-28,57.389999,57.610001,56.000000,56.060001,54.155491,2685400
2018-03-01,55.490002,56.259998,54.410000,55.290001,53.411655,3126800
2018-03-02,53.919998,57.240002,53.389999,56.959999,55.024914,3023400
2018-03-05,56.509998,56.509998,54.240002,55.860001,53.962280,2180900
2018-03-06,55.830002,56.630001,55.680000,56.369999,54.454964,1529000
2018-03-07,56.209999,56.770000,56.060001,56.430000,54.512924,1856600
2018-03-08,56.470001,57.200001,56.349998,56.950001,55.015251,1373600
2018-03-09,57.310001,58.119999,56.880001,57.669998,55.710793,2030800
2018-03-12,57.919998,58.599998,57.529999,58.419998,56.435314,1400500
2018-03-13,57.919998,58.599998,57.740002,57.799999,55.836380,1032800
2018-03-14,58.049999,58.259998,57.119999,57.299999,55.353352,960400
2018-03-15,57.189999,57.830002,56.799999,56.950001,55.015251,1241500
2018-03-16,56.750000,57.439999,56.290001,56.330002,54.416321,3672900
2018-03-19,56.320000,56.709999,55.160000,55.459999,53.575871,1965200
2018-03-20,55.650002,55.970001,54.570000,54.599998,52.745090,1744000
2018-03-21,54.580002,54.889999,53.680000,54.130001,52.291065,3129300
2018-03-22,53.849998,53.970001,52.639999,52.660000,50.870995,2793400
2018-03-23,52.689999,53.110001,50.619999,50.709999,48.987244,2555800
2018-03-26,51.250000,51.970001,50.310001,51.099998,49.363991,3540800
2018-03-27,51.150002,51.270000,49.860001,50.029999,48.330349,3077100
2018-03-28,50.189999,51.340000,49.869999,49.950001,48.338093,1566600
2018-03-29,50.070000,50.639999,49.599998,50.310001,48.686474,3175000
2018-04-02,50.099998,50.580002,48.250000,49.029999,47.447777,2428200
2018-04-03,49.389999,49.990002,48.450001,49.910000,48.299381,5063100
2018-04-04,49.599998,50.750000,49.450001,50.529999,48.899357,3063200
2018-04-05,50.619999,50.959999,49.689999,50.090000,48.473576,2673600
2018-04-06,49.869999,50.009998,48.770000,49.020000,47.438099,2459900
2018-04-09,49.490002,50.080002,49.000000,49.250000,47.660675,1975400
2018-04-10,49.630001,50.220001,49.180000,49.750000,48.144539,2103200
2018-04-11,49.330002,49.869999,49.099998,49.290001,47.699390,1632200
2018-04-12,49.470001,49.549999,49.049999,49.189999,47.602608,1152000
2018-04-13,49.259998,49.720001,48.810001,49.000000,47.418747,1508200
2018-04-16,49.369999,50.540001,49.070000,50.189999,48.570347,2875800
2018-04-17,50.470001,50.520000,49.720001,50.270000,48.647758,1539900
2018-04-18,50.080002,51.130001,49.820000,50.619999,48.986465,1447300
2018-04-19,50.299999,50.680000,49.250000,49.740002,48.134861,1593500
2018-04-20,49.790001,50.049999,49.189999,49.340000,47.747765,1576400
2018-04-23,49.470001,49.900002,49.130001,49.480000,47.883251,1419800
2018-04-24,49.580002,49.799999,48.500000,48.869999,47.292938,1999800
2018-04-25,48.900002,49.240002,48.389999,49.160000,47.573578,1678800
2018-04-26,49.470001,49.900002,49.189999,49.660000,48.057446,1531400
2018-04-27,49.770000,50.730000,49.340000,50.340000,48.715500,2700400
2018-04-30,50.360001,50.700001,49.950001,50.340000,48.715500,2922800
2018-05-01,50.230000,50.709999,49.759998,50.639999,49.005825,1831900
2018-05-02,50.560001,50.990002,50.290001,50.590000,48.957432,2368800
2018-05-03,50.110001,50.419998,48.360001,49.240002,47.651001,2178800
2018-05-04,49.099998,50.430000,48.730000,49.990002,48.376797,3028100
2018-05-07,46.080002,49.540001,46.000000,46.919998,45.405869,5235200
2018-05-08,46.840000,47.020000,44.209999,44.470001,43.034935,5638600
2018-05-09,44.509998,45.060001,44.240002,44.580002,43.141380,3114500
2018-05-10,45.599998,46.970001,45.400002,46.540001,45.038139,4435200
2018-05-11,46.509998,47.270000,46.110001,46.930000,45.415558,2472900
2018-05-14,46.950001,47.910000,46.889999,47.509998,45.976830,3566900
2018-05-15,47.270000,48.000000,46.959999,47.939999,46.392948,3082500
2018-05-16,47.840000,48.279999,47.750000,47.889999,46.344570,2759500
2018-05-17,47.820000,48.119999,47.740002,47.950001,46.402634,2175600
2018-05-18,48.080002,48.080002,47.270000,47.500000,45.967152,1599100
2018-05-21,47.650002,47.830002,46.930000,47.200001,45.676834,1835000
2018-05-22,47.439999,47.590000,47.160000,47.250000,45.725208,1429300
